BST
Size;Add_Ordered;Add_Random;Remove_Ordered;Remove_Random;Contains_Ordered;Conrains_Random
11300;862730068;4408381;246920371;44297;247183765;37131
11310;865762035;4582801;248029320;47988;244738953;37783
11320;863490720;4832786;240988895;54937;247877536;47337
11330;865490389;4437478;246688896;46686;255945699;37132
11340;863158057;4673512;255546807;46034;246354062;39520
11350;891585104;4560870;254068498;47337;252614727;38217
11360;857339062;4614341;245490267;54069;248440588;72091
11370;874721134;4404527;250861297;44731;252830132;40172
11380;904889233;4464186;253024909;49074;251819332;38652
11390;881402405;4609292;255255401;46686;255030007;38434
11400;889160052;4444806;258013334;46686;255194818;38000
11410;888966795;4468692;248204337;926549;252802338;38217
11420;871435327;4513641;248141800;46903;251202646;37783
11430;884713616;4502240;248594760;46034;247175731;41909
11440;891321710;4495238;254972030;51463;255987824;37349
11450;871726299;5078918;247895777;64492;247776348;58628
11460;881008724;4496215;253055526;48206;246221171;45600
11470;886588429;4648649;249657457;46469;249543240;38434
11480;869377030;4597186;248047125;44949;260740214;39954
11490;887775115;4582367;256959756;47337;262311026;43211
11500;896644969;4611029;257877836;45382;257976419;37566
11510;898127402;4708038;265890410;69920;266680158;56674
11520;897082511;4571564;254428521;45383;252553058;41257
11530;897232123;4676335;251595023;50377;253413378;46903
11540;898237712;4541923;260623826;47337;256021915;39520
11550;872816791;4567492;241988621;45817;250254817;39954
11560;906827234;4573464;257606625;46035;256309630;38434
11570;909100720;4593061;261489140;46251;260425139;40823
11580;895169265;4677041;254990270;46251;254121046;40823
11590;911586572;5011170;266017222;48206;264334146;44731
11600;921761237;4678343;264934329;46686;259484260;39086
11610;915678413;5010735;264791015;47772;262554443;43211
11620;888225470;5199649;326252665;69920;257622910;62320
11630;917483305;4569990;254444807;47120;269673908;39086
11640;914156459;4943801;267578913;46903;263032375;41040
11650;915187235;4566081;254184452;46252;279751728;40606
11660;935071664;4597675;265300433;45600;266453244;895497
11670;902914753;4651310;255824750;49508;256801676;39954
11680;962618631;4796469;270545954;46903;275543280;40171
11690;945241987;4622266;267421919;47120;275794732;38651
11700;922907100;4795113;265626798;111177;263857735;63406
11710;945932067;4613200;268647690;47120;269760765;38652
11720;924523947;4658801;270840617;46469;271193474;38869
11730;944842661;4606687;264124386;46252;276000366;38434
11740;939956945;4760478;267664033;46903;268650948;39302
11750;931431262;4745549;269934696;48640;270728789;40171
11760;926408964;4643329;264807083;49943;269260468;38217
11770;920988209;4784961;265510627;47337;267752410;39955
11780;929379045;4737352;264857027;49943;274689909;39086
11790;912007178;4914106;255712921;47338;259446042;41908
11800;1001373863;5106821;284488700;47772;287019067;45817
11810;938402201;4714444;269919714;47120;270965257;41475
11820;944144546;4812104;273518206;47554;273897989;39954
11830;942543985;4661189;271066663;46469;275204321;38434
11840;939224088;4819378;286076884;46685;272638342;939361
11850;941787459;4731869;269184033;48857;289989365;41909
11860;938936807;4743758;267994524;48640;269633737;40605
11870;938532705;5092055;270289726;70354;270381793;61886
11880;955826184;4696095;269931005;46903;274707714;43863
11890;952883897;4777415;271989954;46686;287171284;39520
11900;963810528;4862047;275737624;48205;276633989;39955
11910;952783360;5012907;268824445;50377;270820422;42994
11920;921478734;4726658;262597003;47120;260927174;40388
11930;967896723;4793049;281827613;48857;283164129;44514
11940;954910491;4825621;271277291;48205;272584491;40172
11950;965611077;4780021;280109579;47989;270983496;40171
11960;972449994;5002103;278050195;47554;273035714;40171
11970;968554666;4881589;281960505;49726;281678654;40388
11980;967720838;5323150;273386835;60583;270938548;52766
11990;947805142;5093629;277937933;51680;270387656;47120
12000;945194432;4881318;264129163;49292;268832696;47554
12010;1019566965;4901132;300803298;49508;296299320;40172
12020;982915630;4821821;277348824;47337;272147817;40823
12030;979542532;4808846;283184540;49725;279858344;44732
12040;968099752;4831592;276312400;47337;276671339;43429
12050;985821654;4842667;274099063;50378;279110939;40605
12060;989634248;5060950;278960459;48857;284321935;926983
12070;987570089;4884466;280486539;49074;293760485;39520
12080;970616873;4934138;272452902;47989;281718174;42560
12090;1050776047;4829692;300893847;47555;299266579;40605
12100;981699195;4904824;282602597;58412;283224060;40823
12110;993750844;4901241;279878321;48858;280500654;41908
12120;991906649;4935984;283967991;48206;286622346;40388
12130;988131403;4850429;281700803;48640;280180150;42994
12140;1000761954;5828061;296997869;72960;285381158;62754
12150;996629725;5385796;288598347;48857;288354278;47988
12160;999316217;5387316;284364494;52765;285859958;40606
12170;985086408;4786372;280785545;50377;278687944;41474
12180;992457975;4922575;283568014;47771;281887111;41040
12190;1004258823;5027021;284124117;49074;281091283;41257
12200;996080570;4969098;283651831;48423;285489078;41475
12210;1008130482;4914433;289332507;54068;289223935;41258
12220;983613744;4942552;281843248;48423;285160106;42125
12230;998551005;4899395;280514550;49292;293137937;40823
12240;1016937798;4941955;286636678;48640;290727868;40171
12250;1023877903;4896247;293631720;49292;296444154;961074
12260;1030214785;5003244;298765629;49075;294705491;40605
12270;991227426;4933758;281565956;48206;281093020;42560
12280;998945988;4996458;284990300;51897;288001204;41474
12290;1038743507;5016326;302704168;49943;292773571;41475
12300;1030889231;4982453;296253938;48858;301233241;43428
12310;1010602654;5002266;282061693;48205;288546016;40172
12320;1001209269;5007424;282582402;107486;282704220;40822
12330;1028592944;4871872;298381503;50160;298625573;41257
12340;1024443127;4928438;290978016;49508;285100174;41257
12350;1022985880;5457344;299992270;63188;291473971;42560
12360;1032330842;5022623;293874485;49509;300724693;40822
12370;1057640586;5138198;301535070;61235;302175207;44297
12380;1040669998;5342693;317979954;52983;317528297;44949
12390;1005243784;5023438;282366345;49074;287257490;42994
12400;1074525836;5312781;308887746;60583;304087802;49726
12410;1039828136;5069581;292926657;49291;293394382;41257
12420;1056921626;4952758;301182647;57543;302311139;50811
12430;1053292733;5141510;306217323;74697;302354133;46035
12440;1045327063;4970346;300354247;51680;305609757;40606
12450;1035395815;5114476;291097228;49509;292827639;41908
12460;1043926274;5030061;302972122;51463;299531058;42343
12470;1043728240;4948578;294282714;51680;298234280;41474
12480;1037744215;5085053;293257582;49292;300650430;44948
12490;1047283521;5068767;298436223;48857;294361971;40823
12500;1057537009;4904824;306962557;49726;300081732;42994
12510;1045137497;5802167;299360600;69485;301195025;66445
12520;1076315093;5141238;308340112;49291;309214112;41474
12530;1059207272;5244652;306858980;51028;306518934;44949
12540;1057104025;5498547;300232647;52115;308497975;68617
12550;1056302986;5187652;301426716;50160;301514876;41475
12560;1066230542;5050472;304973311;51245;309722444;43212
12570;1074141493;5116864;311877587;48857;306858980;42778
12580;1074621162;5184992;310817061;50160;308524900;43646
12590;1082123666;5160401;312158353;49943;308820215;45600
12600;1074898236;5252090;303562533;51029;306849209;42777
12610;1078829608;5238898;310745838;57109;306126340;55588
12620;1049204801;5132281;305835151;51029;297923549;43429
12630;1065463377;5557826;300055893;67966;305925265;56023
12640;1063174038;5362615;302474864;50378;312804787;44514
12650;1088745439;5113227;312837793;51462;322754710;43645
12660;1098472573;5145255;319862366;52983;316997166;47554
12670;1085933222;5196393;316550285;52983;310372135;42126
12680;1084484227;5529761;324255819;50812;310383426;48640
12690;1113284543;5315713;314513050;51246;316563097;43863
12700;1093543429;5123867;314600777;49725;311765324;42778
12710;1089495669;5071806;317207794;51680;311832638;42126
12720;1100996208;5092761;317273371;51029;319282595;45166
12730;1096550424;5485735;315457839;51463;321496366;42126
12740;1096842916;5245467;310464638;50595;317088800;43863
12750;1076048442;5178315;307324534;52983;311369907;42343
12760;1104284620;5123161;312856033;52114;316640834;43646
12770;1102815866;5226195;313722650;49943;319718183;41474
12780;1119540213;5094335;329608392;51680;320625406;45165
12790;1090342959;5171638;304333608;50595;304571163;44297
12800;1119024282;5224512;319308000;50812;323387030;43211
12810;1105366644;5106441;328462311;50378;321290080;41908
12820;1126560444;5210615;313870308;50378;318328251;42125
12830;1113942703;5265010;316659291;57760;315947062;42125
12840;1138591898;5199324;321038629;52983;318904331;51680
12850;1126311381;5253880;321961052;52549;325218196;45383
12860;1111332210;5549792;315179028;105966;314808147;44514
12870;1116954258;5738272;319785498;51898;313687039;42342
12880;1085473748;5307352;305249299;51680;312846913;81862
12890;1130140044;5336721;326007294;51028;327471922;44298
12900;1134051222;5333953;327880803;64491;322386435;42126
12910;1137772617;5234230;322204686;52983;324900734;42343
12920;1099068197;5252252;314773188;53851;312259975;48858
12930;1141609750;5293727;320098183;52766;326202071;42777
12940;1130736753;5134453;327797854;52331;330056791;42343
12950;1152123592;5263870;335110142;51246;322063544;45166
12960;1141913750;5225978;336275765;52115;329977968;44080
12970;1109430908;5298341;312383530;53200;324277099;43428
12980;1106529227;5382484;315656091;51028;313619507;45600
12990;1140970916;5299915;322575567;52983;326973579;45166
13000;1230730846;5628127;349278283;107703;352101357;71874
13010;1148766781;5226901;330227466;83817;326818539;42560
13020;1151681707;5273966;332027798;51463;327065865;43211
13030;1165704144;5418801;333873730;51029;339325971;42777
13040;1150691318;5372332;333177352;1068343;339411525;42343
13050;1151533832;5274944;335476245;50812;327372688;45165
13060;1156744394;5336992;340006931;53635;333485695;67531
13070;1154361250;5459950;328947191;51246;332029318;42994
13080;1163478213;5348827;341132817;56240;331670163;43646
13090;1141928298;5367881;330854357;54285;326040734;42994
13100;1120392498;5301815;320526389;52114;318450069;44949
13110;1253719550;5268593;355812546;52114;359802982;42560
13120;1140829990;5352572;322490881;51897;319461086;43428
13130;1177732993;5926264;334605718;81212;336189559;72960
13140;1165095710;5257084;332684004;52331;343267983;44080
13150;1161387127;6003946;338333410;60583;334895170;45817
13160;1168855974;5352790;338106714;52766;339736154;45600
13170;1160011092;5270004;330976174;52549;318944286;44514
13180;1144394825;5343181;322673281;56240;325382790;42994
13190;1185955327;5407944;342862578;51897;349878248;44297
13200;1179810400;5846138;350343803;52766;339107525;46035
13210;1191320059;5434489;341571012;79257;344150018;67531
13220;1195086403;5380258;342742280;52766;342981138;44080
13230;1183648183;5452132;336761730;56674;339534646;43863
13240;1196647227;5430689;337047056;56023;349477836;45817
13250;1199189753;5539153;345084167;51897;356681552;43863
13260;1194847981;5465650;343782178;51897;343763720;45817
13270;1196214678;5312618;338665422;52114;345239858;45600
13280;1238869363;5322064;356999884;78171;360181679;47555
13290;1198682941;5313107;347784773;52115;341283949;46468
13300;1197117558;5555221;342163378;52983;343114898;44297
13310;1193968552;5380638;345550372;52983;339846680;46034
13320;1186083441;5432536;339079079;55154;339658417;43863
13330;1203851595;5526449;344707423;52766;342451091;45817
13340;1202092736;5789681;342351424;70789;346888190;62537
13350;1168725905;5880230;331273443;53634;341986840;44080
13360;1210797561;5468255;344438601;52766;353658706;45166
13370;1166550784;6146773;334627650;57543;348641185;58846
13380;1245634451;5511630;350024820;54720;350271059;43429
13390;1193706026;5416087;349780099;53851;340970394;51463
13400;1203699811;5481718;347614750;54069;352515015;46251
13410;1214798202;5626553;353030512;56457;359985382;47338
13420;1225513553;5490132;344730006;56023;342074783;46469
13430;1270422182;5434543;359199107;60582;370337019;43211
13440;1220219610;5483672;349894751;53634;344775172;45383
13450;1216671060;5727795;349200111;52766;350709905;47337
13460;1201600039;5603047;358559839;54285;356951244;47120
13470;1186167910;6132495;341488063;83818;332920038;71222
13480;1235389213;5639255;352542157;54069;355063187;45383
13490;1209751367;5972298;344373675;53851;346047847;46903
13500;1244851650;5632850;357694959;53417;352962980;49726
13510;1226479405;5405881;345862841;54285;354241735;47120
13520;1273585086;5774698;356845278;55372;358255839;45600
13530;1210925458;5825673;343623881;56023;342724692;58194
13540;1247347273;5708090;359968011;54286;356009278;46034
13550;1229169806;5566675;352593838;56023;352549540;50594
13560;1257045962;6054270;363885268;53417;353790946;44297
13570;1224268674;5554081;348125254;53852;347844921;43863
13580;1243569204;5625141;357422444;55371;357924045;46034
13590;1274288411;6132875;358726822;54720;361068708;47120
13600;1221376982;5663413;340946943;55154;346927927;44080
13610;1324431705;5694627;389883789;56892;387929503;44948
13620;1242773375;5639092;353483689;61017;371996425;47120
13630;1276796846;5663467;359055793;53417;363216469;58194
13640;1254459356;5587955;364600972;54720;357721450;46686
13650;1258241551;5770898;373871671;57977;355827095;47338
13660;1289470609;5738815;382892656;58411;376493455;59714
13670;1265534512;6022947;356388193;60582;363313314;45165
13680;1254896030;5985381;364601623;55806;370744162;50377
13690;1264877438;5597184;353492592;53851;362712045;56023
13700;1279960402;5638496;363826423;56023;370920048;44514
13710;1267688136;5600984;359736319;57977;358188741;45600
13720;1258267173;6564446;361975063;56023;352341083;48857
13730;1246346679;5634858;363746731;55371;370883133;46035
13740;1280159956;5661730;379194930;58194;380989399;47772
13750;1291406439;5686050;370498139;67097;372343203;56240
13760;1280112619;6242478;373843877;78171;371504379;68835
13770;1295486555;6223098;371134151;55589;375604254;48640
13780;1281371613;5547459;369452596;54503;368798996;44731
13790;1312382444;5797607;364307611;57108;362419989;52115
13800;1270726183;6057364;357976810;59280;362686422;45817
13810;1366144423;5602232;392042842;55155;392845619;45600
13820;1274262355;6073595;366043886;56023;365194423;48206
13830;1306660511;5724484;372080242;54720;373098643;49291
13840;1304562694;5578672;377055855;55805;379494587;49291
13850;1279646414;6195792;368289796;55805;367382789;49075
13860;1297707927;5670850;380264792;54503;381539639;45383
13870;1312813690;5673889;377721832;57760;371950390;46468
13880;1313940879;5782244;367364549;55589;360835497;48205
13890;1366704869;5991895;407484960;54720;403088901;45383
13900;1333077901;5681381;378703752;54720;379364736;47337
13910;1292448942;6694841;368801601;55154;367346744;46252
13920;1318965131;5735124;380807650;54938;379548656;45817
13930;1307984214;6012741;374003043;66011;375863089;58846
13940;1327209614;5727795;386604280;56458;397515277;47120
13950;1330387717;6029407;378284666;64274;386048395;56458
13960;1331530541;5774807;383885434;56023;374164162;47989
13970;1320960023;5965349;373756803;55805;377279078;52115
13980;1458721133;7085644;427625399;59063;427575890;49943
13990;1443924146;5662001;428703297;55806;416109876;45600
14000;1329081386;5875398;389806052;59714;389585001;51246
14010;1338792234;5864053;375519135;55155;375443351;45817
14020;1343897047;5746144;384927720;56457;385013708;54720
14030;1365526869;5824261;396282556;68617;398767106;48423
14040;1341226406;5784687;394327619;55589;385447126;47989
14050;1366780218;5924310;388146646;57326;396548340;47989
14060;1314201233;5734852;370997567;56023;374084906;48206
14070;1321363040;5689795;375633786;57543;382234061;46251
14080;1340172611;5711130;392709253;56240;390088555;48640
14090;1354884043;6004924;393381962;57108;386780383;47337
14100;1342518841;5624001;386098771;56891;387665891;47989
14110;1353526900;6194490;399528626;59063;391497161;47554
14120;1354260409;6291661;388534463;56240;391241367;50377
14130;1346347721;5749944;381013936;57978;375640518;53417
14140;1354039574;5977456;382693101;58628;388670829;46903
14150;1357727530;5796684;388410257;58412;384491045;46251
14160;1356262032;5993415;400850375;61886;388339252;48205
14170;1362008068;5843641;393267744;56240;390632064;48857
14180;1351214545;5896081;386423183;56457;397145265;48206
14190;1342392897;6258058;395044190;60800;393164168;49075
14200;1389219332;5894724;388735104;56457;383911708;47554
14210;1372022265;6022024;395493677;58846;387668715;47554
14220;1375065522;5884301;402097861;56891;402124570;58412
14230;1368271339;5877624;402325427;59497;388846932;55589
14240;1395190980;5853249;401455987;58412;401822089;49943
14250;1387556018;6107633;399963998;59497;400525963;46469
14260;1388914247;6278632;392935733;56458;398738877;50377
14270;1386655743;5933864;395950762;56892;395399220;48857
14280;1363550869;6184990;387333880;61234;395573368;46469
14290;1389268841;6001178;396778946;56457;404565039;48423
14300;1391930361;5940650;393654476;56240;394350420;47120
14310;1399074363;5925612;395336683;61451;394639002;45600
14320;1378973010;6945207;397331357;122034;391319104;70572
14330;1427945685;6060567;453247176;59280;443191723;47772
14340;1397377609;5880718;406277862;57977;400689906;47988
14350;1377449752;5837561;407788743;57543;392578316;49074
14360;1362720949;5945698;382907639;82080;385549182;49292
14370;1414962493;6331941;411088664;59715;402852215;50377
14380;1418744688;5928272;402074627;56458;399666077;49074
14390;1393938499;6007584;403982879;59280;398370820;47554
14400;1415278653;6087438;406740811;59063;406473074;47337
14410;1396098637;6166587;391669790;72526;392419801;52983
14420;1423626060;6023218;402229667;58411;412421487;47772
14430;1409713280;5911390;414086322;59280;423699020;49509
14440;1379014266;5916927;390523710;65360;388967881;50812
14450;1412428869;5866821;400974581;58194;410413132;49509
14460;1388352281;6020993;396164649;60583;397544591;48422
14470;1419727043;5963395;409067714;57760;405105725;52983
14480;1415702516;6465376;409126560;89029;407236548;83600
14490;1403690170;6054921;402389484;57760;404294696;48640
14500;1417959716;5907970;404097747;58194;403244376;47989
14510;1431412154;6431827;408177211;57109;411099521;50811
14520;1407692331;6140313;392975687;58628;398802935;47120
14530;1431797800;6161376;414429407;57760;421532586;49292
14540;1524702829;6061653;433327355;85337;441456099;49075
14550;1421635729;5959650;397331357;63840;409978846;48205
14560;1405943028;6017247;394121985;57977;395572717;49509
14570;1448214021;6051393;414982470;57977;416485099;51680
14580;1445504946;6139770;413760172;60149;419509031;50594
14590;1444205129;6026801;409832926;57543;415034367;49509
14600;1444060946;6409352;409840092;57977;415057384;54720
14610;1463997054;6125058;418492586;59714;416397373;49509
14620;1464592460;6044172;423859272;57760;420370871;49509
14630;1460675201;6124896;421546700;68617;408206743;67097
14640;1462857488;6088035;417098528;57543;418826985;49075
14650;1454091212;6002101;417245751;60800;440860042;48423
14660;1448421393;6063227;413863967;74480;422521455;67749
14670;1470410153;6388724;417557351;67965;421490677;68400
14680;1467459832;6489750;416712013;58629;418944243;49074
14690;1509992699;6793913;431497709;63189;430933354;52114
14700;1439904396;6407398;407143394;1153463;409127212;52332
14710;1460158401;6165555;422229615;59280;428740211;48857
14720;1459941909;6322930;415940722;87292;417340208;77303
14730;1462421465;6218701;414469361;62537;416039739;50595
14740;1462565648;6158879;418547522;57760;418210951;50594
14750;1470140896;6094441;420871385;58629;412989966;55371
14760;1467357340;6100684;421374723;60366;424354792;48857
14770;1484834088;6541810;423670358;58629;419529660;49074
14780;1458316161;6727630;413649864;58846;410499120;52114
14790;1478137835;6755207;415557247;61017;423885330;66229
14800;1555842425;6260827;454044308;60582;455968412;47988
14810;1458395636;6042598;413030139;59280;413944309;49943
14820;1494723861;6255833;435627984;69269;427716382;51028
14830;1481072521;6216367;433128018;59931;425064632;50595
14840;1465106437;6322658;425759490;63623;426290187;56457
14850;1484390248;6140530;425660256;59063;428997959;49943
14860;1492143335;6262455;422250895;58629;430476702;51246
14870;1467250506;6341007;413763647;59062;413100927;49075
14880;1508929785;6088524;433078075;58412;438079093;51680
14890;1481623629;6318695;426206587;59714;428055993;50811
14900;1492377416;6270219;423657980;59497;420725900;48857
14910;1517786611;6362830;430219388;61451;429136279;50377
14920;1490198169;6416573;423669924;71658;422906666;61885
14930;1523043640;7139658;440234453;65360;436761687;52983
14940;1643912550;6583284;487019197;59280;469421718;56022
14950;1523637309;6457450;435703332;74045;433740361;55806
14960;1529870179;6255073;431027160;60149;430674737;49509
14970;1547075281;6522919;440257254;60800;440727585;49726
14980;1541978719;7167616;441601803;63189;443870294;85771
14990;1502246560;6337370;421892391;59931;428655742;50812
15000;1535324157;6390570;442248889;58412;437048316;51897
15010;1527863345;6326947;442501208;64708;438616956;52332
15020;1522109926;6312127;426717741;61018;430268679;51463
15030;1513758826;6443281;431349183;59932;428036451;53417
15040;1539422730;6867090;440268111;62103;441635242;51897
15050;1536833084;6141778;444634855;61452;452556011;51245
15060;1549265601;6812044;443263597;85120;445261095;81429
15070;1530353321;6387638;442209586;61669;436288532;50377
15080;1511765454;6439101;436315892;62971;452740583;53200
15090;1550506138;6635235;443837723;59497;446621495;52766
15100;1552839339;6227713;441002271;59497;447570627;51463
15110;1547164526;6513690;445990043;62537;441529277;52983
15120;1557513340;6355447;440499803;59715;447286821;51897
15130;1518020474;6346544;424969741;60366;431026508;52765
15140;1558057934;6429982;443221688;59932;447574753;123988
15150;1556968963;6791253;441596591;98583;442036306;86640
15160;1583254981;6290358;454311394;61451;462486173;59497
15170;1566845925;6524113;449743359;61235;445788318;50160
15180;1578199026;6496861;452416822;60800;443849666;54720
15190;1544756629;7057307;437541013;91634;428142850;79474
15200;1554560414;6370538;445619814;60583;443408215;49291
15210;1568772200;6416953;444445072;60149;440285265;50377
15220;1557007614;6590721;444531495;1096137;444220112;52766
15230;1540472399;6404250;441444808;61885;447274010;51246
15240;1553448642;6553807;441374671;61451;456088709;49943
15250;1587913131;6345730;446968055;60800;445783541;52983
15260;1579513825;6531061;458074047;60148;459835727;50594
15270;1558418174;6488230;447285518;60366;444394695;52765
15280;1592213212;6483073;464051774;62537;451977108;52548
15290;1577060111;6301922;452131714;60583;457162480;50160
15300;1561834918;6748802;443629266;83166;449494513;52765
15310;1582371209;6310173;459652241;62320;456722984;51897
15320;1570838532;6445616;450746341;62103;450746994;51029
15330;1594806550;6365490;459949945;61885;466941728;50812
15340;1601108471;6544741;455338915;61886;456260903;52114
15350;1595489247;6373904;459108298;62754;452371223;51680
15360;1573946281;6381775;460912538;63405;449030479;49943
15370;1607973445;6370158;451630331;61017;453411988;51463
15380;1590508857;6446322;460214424;62972;448551679;52548
15390;1615021469;6502887;458875522;61668;468404837;57760
15400;1615399297;6379495;457377452;62103;459647030;52765
15410;1632766388;6480033;463780345;61235;470350004;53634
15420;1604712175;6617429;457693395;61017;463216208;53200
15430;1624883449;6477373;470823593;62537;465601305;52115
15440;1643950551;6789353;468505157;64274;466805146;52766
15450;1612159525;7063496;460399864;61668;463636380;61669
15460;1614546143;6499304;470980153;64491;464664334;51246
15470;1637030206;6400993;466543055;62537;463137168;53417
15480;1627163883;6642890;475998977;62537;470208210;54937
15490;1626973666;6652445;480504476;62754;470286815;51897
15500;1627572329;6625355;459754733;68400;460725579;53417
15510;1664008693;6689142;479157971;62537;492556992;54503
15520;1747159010;6643704;517633525;61452;515094690;52766
15530;1618299241;6601144;471531913;91417;462288356;52115
15540;1627830078;6605650;464294973;74480;462913511;52766
15550;1661739333;6984944;465474928;61234;468997855;54937
15560;1636000732;6559778;458672492;86206;465477968;50377
15570;1652056495;6568953;471965113;61234;471147570;52983
15580;1637463623;6452293;465411306;63623;469076027;52114
15590;1663617619;6390027;478347812;62320;477859457;51246
15600;1724061084;7887661;490300443;64492;490958820;55154
15610;1632300182;6605378;467189489;66880;471108484;53852
15620;1659831081;6587138;472454118;63840;473682279;53200
15630;1626173495;6533015;457632595;63189;468063923;53417
15640;1788257215;6742233;518405685;62103;520044028;51680
15650;1665090065;6606410;472886667;63840;471701284;51245
15660;1665992510;6699347;475062222;61452;480635412;52765
15670;1796061549;6677198;522857983;66229;534732877;51245
15680;1660311183;6439861;472484518;72309;472186816;55589
15690;1650612495;6627527;468179878;62103;470208427;53417
15700;1826274813;6771547;525514510;62754;532813768;54286
15710;1671286020;6536870;481522224;62971;482254864;54069
15720;1670650226;6742667;485378899;64274;479499321;52115
15730;1677909313;6930387;467573397;64274;477168291;53417
15740;1671593494;6711616;469423455;64274;470490279;53417
15750;1811293038;6733601;537887095;62320;519525491;53634
15760;1686666253;6652390;477490097;62971;469814747;57977
15770;1693508643;6759876;491108866;63406;490765563;51897
15780;1699109627;6813130;492703998;64492;506343179;52766
15790;1691471843;6593164;491303643;64709;488669917;51680
15800;1658351252;6806724;469916369;62754;469461238;52332
15810;1696921913;6835115;490219883;62537;490631369;70571
15820;1743805673;6720899;500947611;65795;519233868;53417
15830;1708534932;6836582;484970453;63405;491964627;54285
15840;1680664205;6526447;472119502;64709;475375994;52983
15850;1788254826;6656624;522130555;64275;524195366;52765
15860;1673599461;6716610;473021513;66228;476800885;57760
15870;1689432436;6931853;482227069;67531;483563802;53200
15880;1715721495;6707816;493992090;62320;491604169;52114
15890;1886176291;7084830;544188583;66663;541732479;52114
15900;1699263582;6709715;489457494;65143;488302077;53417
15910;1716696466;6830230;492708558;64492;498580102;52766
15920;1714712214;6604510;488033037;64926;492419759;53417
15930;1736579374;6581656;491604170;62971;491666272;54937
15940;1775457510;7150190;507609557;66012;513039214;54285
15950;1740913980;6721387;492654707;64274;503165944;52114
15960;1742428770;7533067;485310716;66011;515340495;55155
15970;1762884718;6804553;503784367;63623;509619431;52114
15980;1763115323;6796247;497325017;63840;508239922;53851
15990;1739939878;7766007;493344135;93806;492735701;114651
16000;1906524754;6711779;560249123;64274;566618143;55155
16010;1702675765;6869913;479649366;63840;483352305;52766
16020;1761972717;7107413;505534539;64709;499243474;56674
16030;1722564101;6734307;486743643;74697;489496146;53417
16040;1733934791;6948247;489790374;63840;486911928;53200
16050;1749113080;6749018;521278051;63840;506184230;57543
16060;1754478898;6959213;507258653;67097;511380677;58846
16070;1764268352;6778116;507832562;63840;507105568;55371
16080;1752455777;6932179;504419292;64492;509338666;56674
16090;1744439296;6905415;498853052;65360;505233795;54069
16100;1709149013;6792501;488008065;64057;481063618;54937
16110;1743044152;6774315;505225978;65360;499135989;53852
16120;1764547381;6907804;502948150;70788;505456584;67532
16130;1771393246;6733329;505762756;64057;507201544;52766
16140;1739140575;6940484;498876937;75348;504075338;93154
16150;1793289285;7071312;521977034;66011;513824404;59063
16160;1772855051;6672096;509992266;66011;501116331;54720
16170;1756366305;6759604;506563579;65360;505149978;54720
16180;1762843243;6873604;496438422;65142;499580480;54068
16190;1782851008;6797713;518229581;80995;517740575;54720
16200;1763749164;6953242;515711592;66446;500157428;57109
16210;1747952885;6834736;494840684;63840;501025566;54286
16220;1789950279;6849718;494255484;66011;497565176;52766
16230;1783938243;6683116;505658527;64275;526103618;55805
16240;1804052842;7076633;520072908;65577;508774528;86640
16250;1814809668;7569710;537443472;106183;517074164;105531
16260;1796461309;6821002;501291783;65577;507555054;56674
16270;1794044943;6875993;515084919;65578;517940564;55805
16280;1773822423;7065070;517831124;64275;508807968;53417
16290;1793396770;7106273;507056276;64709;510413740;56891
16300;1838894725;7151981;520700451;64708;524014052;55806
16310;1799189709;6966976;514093010;64926;513319329;57977
16320;1818876103;7035755;526249973;66011;524180383;56240
16330;1824782824;6972079;528613356;67097;525358818;55806
16340;1809897896;7161428;507494254;72743;508886790;54720
16350;1790630370;6883159;502133429;66228;507294048;56892
16360;1842743149;7707596;523102486;65578;526567869;54720
16370;1810978833;7855470;517795296;70572;519763262;57325
16380;1797839515;6967627;505436173;66011;504512447;55589
16390;1844102681;7150733;527485733;65795;526670795;56023
16400;1827962882;7404302;522111011;99886;513190347;89897
16410;1856447256;7064690;532162556;66012;532410534;54720
16420;1820624103;6916164;511511615;69269;517739056;55154
16430;1877686655;6994933;538357861;65143;539868959;55805
16440;1803038784;6776704;518959182;66446;515163306;62754
16450;1827084757;7582359;517365787;68400;520067914;62754
16460;1910405532;6977833;545584812;65794;550604721;54069
16470;1822085692;7119790;510362494;67749;505788161;56022
16480;1835418702;6966270;528142156;65577;529513630;57543
16490;1821727840;7009210;522594371;66229;520349765;55371
16500;2017189033;7056330;583571141;65143;584047987;55155
16510;1835320336;7094710;525521458;67532;539931279;55588
16520;1818064423;7592184;513966632;69485;518688187;67315
16530;1831593078;7370807;521968782;67098;518861468;55371
16540;1830896918;7053996;520219697;67314;526467115;54069
16550;1825895030;7213541;519615171;68183;517324313;56023
16560;1867899372;7541156;537969176;68183;541572445;60800
16570;1851962820;7077990;538456661;66228;527311584;56457
16580;1860975554;7916868;531990797;87509;526619332;80994
16590;1873974163;7017136;547867201;69052;557535705;57977
16600;1874015420;7228362;542955862;76000;538466432;55589
16610;1830755775;7097587;527966270;83165;518125353;55588
16620;2051006435;7278630;610694896;68618;608638771;59062
16630;1854735301;7347899;528678499;90114;525895812;57760
16640;1947534581;7294264;583371587;66446;582493895;54720
16650;1897463380;7581002;542105096;102492;542063839;92068
16660;1882701354;6944664;538080787;65577;538655781;54503
16670;1871128287;7191773;544919269;65578;540931656;58194
16680;1905741519;7299422;551329110;67532;552641957;54503
