TreeSet						
Size	Add_Ordered	Add_Random	Remove_Ordered	Remove_Random	Contains_Ordered	Conrains_Random
6010	0.000713315	0.000883989	0.00034808	0.000024755	0.00029032	0.00002432
6020	0.000702023	0.000899243	0.000435805	0.000023668	0.000294663	0.00002432
6030	0.000707017	0.000907603	0.000345908	0.000023668	0.000294446	0.000024537
6040	0.000706149	0.000899134	0.000353942	0.000023886	0.000294012	0.00002432
6050	0.000737852	0.000902772	0.000350468	0.000024103	0.00030704	0.000024754
6060	0.000739588	0.000887354	0.00036024	0.00002432	0.000312469	0.000025405
6070	0.000719395	0.000889797	0.000350035	0.000024102	0.000292491	0.000025189
6080	0.000709623	0.000902717	0.00035872	0.000024537	0.000510503	0.00002432
6090	0.000715486	0.000897288	0.000353074	0.000023886	0.000293577	0.000030183
6100	0.000710708	0.000918351	0.000353943	0.000024537	0.000296618	0.000024537
6110	0.000722434	0.000909014	0.0003572	0.00002584	0.000306389	0.000029748
6120	0.000814503	0.000889526	0.000403886	0.000025189	0.000341783	0.000025405
6130	0.000740675	0.000982843	0.000357417	0.000026708	0.000299223	0.00002584
6140	0.000814503	0.000903097	0.000394115	0.000024537	0.000342217	0.000024755
6150	0.00077824	0.000902934	0.000386732	0.00002432	0.000319852	0.000024754
6160	0.000731554	0.00095076	0.000354811	0.000024754	0.000303132	0.000025189
6170	0.000736549	0.001126917	0.000362411	0.00002432	0.00031008	0.000024972
6180	0.000753703	0.000907711	0.000359154	0.000024102	0.000301395	0.000025189
6190	0.000745018	0.000924268	0.000383257	0.000025188	0.000304434	0.000024754
6200	0.000727212	0.00094734	0.00035416	0.000032789	0.000316594	0.000034308
6210	0.000745234	0.000918243	0.000384126	0.000024755	0.000302263	0.000024971
6220	0.000736983	0.000937623	0.00036176	0.000026058	0.000301394	0.000024971
6230	0.000780846	0.000924648	0.000366103	0.000024537	0.000514846	0.000026275
6240	0.000777806	0.000971606	0.000361109	0.000025188	0.000321806	0.000025406
6250	0.000747189	0.000924485	0.000377829	0.000024972	0.000304217	0.000025623
6260	0.00074632	0.000930132	0.000363063	0.000024754	0.000303349	0.00002584
6270	0.000771509	0.000950651	0.000387383	0.000024971	0.000309429	0.000026058
6280	0.00075848	0.001027955	0.000365886	0.000026491	0.000319634	0.000027577
6290	0.000759349	0.000958685	0.000370229	0.000025188	0.000327669	0.000026926
6300	0.000740674	0.000930023	0.000361326	0.000025406	0.000311817	0.000025406
6310	0.000756526	0.000952063	0.000366103	0.000025406	0.000346126	0.000025623
6320	0.0007676	0.000940445	0.000379783	0.00002584	0.000318548	0.000025623
6330	0.000755224	0.000945386	0.000369143	0.000024755	0.000322891	0.000026708
6340	0.000754789	0.000940554	0.000382606	0.000024971	0.000313771	0.000025623
6350	0.000772377	0.001044077	0.000357851	0.000024971	0.000318115	0.000026709
6360	0.000799086	0.000942617	0.000380001	0.000025623	0.000330925	0.000029965
6370	0.000817109	0.000999292	0.000393246	0.00002888	0.000338743	0.000028012
6380	0.000773246	0.000947666	0.000376961	0.000029097	0.000321588	0.000026709
6390	0.000844686	0.001144886	0.000429943	0.000026708	0.000366755	0.00002584
6400	0.000797783	0.000995708	0.000396937	0.000026492	0.000327451	0.000026057
6410	0.000859235	0.001184406	0.000400411	0.000026492	0.00035568	0.000028228
6420	0.000840126	0.000999454	0.000389989	0.000025623	0.000334834	0.000026057
6430	0.000786275	0.000954451	0.000388903	0.000025406	0.000313771	0.000026274
6440	0.000769989	0.00097774	0.000382388	0.000031051	0.000333532	0.000025406
6450	0.000789966	0.000954017	0.000411485	0.000026057	0.000314858	0.00002584
6460	0.000787143	0.00104234	0.000376743	0.000026057	0.000319634	0.00002584
6470	0.000764777	0.0010925	0.000403018	0.000036262	0.000347211	0.000036045
6480	0.000773897	0.000956731	0.000378263	0.000025622	0.000318115	0.000026709
6490	0.000899189	0.00100016	0.000381303	0.00002584	0.000344172	0.000026057
6500	0.00077976	0.000975351	0.00038	0.000026057	0.000318548	0.000026274
6510	0.000773897	0.000988923	0.000380434	0.000026274	0.000322241	0.000027143
6520	0.000789097	0.000966448	0.000383692	0.000025623	0.00032072	0.000026491
6530	0.000788012	0.000974211	0.000383691	0.000026058	0.000322023	0.000026057
6540	0.000778457	0.000991583	0.000381955	0.000039086	0.000327451	0.000026274
6550	0.000790834	0.001012319	0.000380869	0.000026057	0.00032224	0.000026057
6560	0.000814068	0.001005317	0.000394766	0.000026057	0.000384995	0.000026274
6570	0.000781932	0.000982572	0.000377612	0.000026492	0.00032224	0.000026491
6580	0.000877909	0.001049397	0.000413874	0.000027142	0.000400846	0.000026926
6590	0.000913738	0.001011343	0.000385429	0.000026058	0.000350468	0.000026274
6600	0.000792789	0.001005372	0.000386514	0.000027577	0.00032528	0.000026709
6610	0.000804298	0.001095051	0.000391509	0.000026492	0.00032376	0.000026708
6620	0.000798218	0.001196891	0.000388686	0.000026709	0.0003268	0.000032354
6630	0.001750389	0.001047497	0.000380652	0.000026057	0.000323543	0.000026275
6640	0.000888548	0.00105944	0.000386732	0.000026709	0.00034656	0.000026708
6650	0.000810811	0.001061014	0.000382823	0.000026057	0.000361109	0.000028663
6660	0.000801257	0.001002005	0.0004028	0.000026274	0.000330492	0.000026492
6670	0.000809074	0.000995057	0.000386298	0.000026926	0.000335702	0.000026925
6680	0.000801258	0.000996903	0.000385212	0.000026708	0.000331794	0.000027143
6690	0.000837303	0.001064868	0.00041192	0.000027143	0.000328537	0.000026709
6700	0.00081776	0.001002168	0.000411269	0.000026274	0.000330926	0.000029098
6710	0.000820583	0.001005372	0.000441234	0.000026708	0.00032984	0.000027577
6720	0.000798652	0.001004828	0.000396937	0.000026708	0.000329406	0.00002736
6730	0.00080712	0.0010298	0.000386081	0.000026274	0.000343954	0.000027143
6740	0.000832092	0.001024534	0.000400629	0.000027577	0.000344388	0.00002736
6750	0.001073338	0.00111492	0.00045144	0.000040389	0.0003952	0.00003648
6760	0.000808857	0.001014708	0.000399977	0.00002736	0.000338092	0.000026926
6770	0.000814286	0.001024534	0.000391075	0.000026926	0.000339177	0.00002736
6780	0.001009931	0.001107754	0.000515281	0.000031052	0.00040736	0.000029531
6790	0.000812766	0.001012972	0.00039976	0.000028663	0.000337006	0.000027794
6800	0.000824492	0.001038974	0.000397588	0.000029531	0.000336137	0.000029532
6810	0.000916126	0.001151726	0.000434503	0.000033875	0.000385212	0.000041257
6820	0.000834697	0.001254109	0.000400194	0.00002736	0.000344172	0.000029749
6830	0.000847509	0.001041363	0.000412572	0.000026926	0.00033896	0.00002736
6840	0.000829052	0.001036966	0.000400412	0.000028012	0.000351771	0.000027794
6850	0.000913086	0.001035174	0.000404754	0.000031051	0.000338526	0.000027795
6860	0.000820149	0.001033274	0.000396721	0.000027794	0.000342217	0.000027794
6870	0.000842081	0.00105488	0.000412789	0.000027577	0.000340914	0.000028012
6880	0.000842731	0.001049831	0.000414091	0.000027577	0.000342218	0.000028229
6890	0.000851635	0.001078983	0.000399326	0.000027577	0.000343954	0.000030617
6900	0.000862709	0.001037943	0.000434286	0.000028229	0.000350685	0.000028011
6910	0.000847291	0.001131314	0.000401932	0.000033657	0.000341349	0.000030617
6920	0.000910264	0.0011381	0.000528092	0.000029749	0.000443405	0.00002888
6930	0.000882903	0.001069754	0.000418651	0.000028228	0.000345475	0.000030618
6940	0.0008436	0.001071491	0.000403018	0.000027578	0.000342868	0.000027794
6950	0.00086336	0.001267788	0.000406709	0.00002736	0.000345474	0.000027794
6960	0.000898103	0.001096191	0.000414092	0.000028011	0.000348297	0.000027794
6970	0.000849681	0.001075617	0.000414092	0.000027795	0.000413874	0.000028228
6980	0.000846423	0.001068072	0.000403017	0.00002736	0.00034352	0.000028446
6990	0.000854023	0.001046573	0.000412355	0.000028229	0.000345908	0.000028446
7000	0.000933281	0.001098472	0.000416263	0.000053852	0.000374571	0.000029748
7010	0.000878995	0.001076269	0.000409532	0.000027577	0.00034656	0.000028446
7020	0.000890286	0.001111609	0.000440149	0.000028011	0.000346777	0.000028446
7030	0.000873783	0.001107863	0.000420823	0.000028012	0.00034808	0.000028228
7040	0.000877474	0.001154005	0.000432548	0.000028446	0.000372835	0.000028446
7050	0.001023828	0.001222405	0.000446663	0.000041908	0.000408229	0.000036915
7060	0.000872481	0.0011267	0.000410834	0.000028228	0.001355406	0.000028663
7070	0.000862492	0.001075617	0.000411485	0.000028446	0.000355463	0.00002888
7080	0.000860755	0.001073228	0.00041496	0.00002888	0.000351337	0.000028228
7090	0.000853589	0.0010811	0.000417566	0.000027795	0.00035112	0.000030834
7100	0.000868354	0.001115951	0.000420171	0.000028446	0.000356549	0.000028446
7110	0.00089072	0.001142823	0.000423429	0.000028011	0.000351988	0.000030183
7120	0.000889417	0.001111283	0.000417783	0.000028228	0.000354595	0.000028446
7130	0.000867704	0.001199877	0.00043016	0.000028446	0.00036784	0.000030617
7140	0.000872697	0.001086746	0.000425166	0.000028012	0.0003572	0.000028662
7150	0.000882251	0.00129086	0.00042408	0.000035177	0.000354378	0.000029531
7160	0.00089832	0.001106397	0.000421257	0.000028228	0.000358286	0.000028663
7170	0.000956949	0.001110034	0.000421692	0.000028446	0.000383474	0.000093371
7180	0.000913737	0.001101783	0.00042864	0.000028445	0.000555017	0.00002888
7190	0.000902012	0.001094834	0.000423428	0.00002888	0.00035568	0.000029314
7200	0.000880731	0.001128057	0.000419954	0.000029314	0.000359155	0.000029098
7210	0.000884423	0.00109212	0.000429943	0.000029097	0.000357417	0.00002888
7220	0.000886378	0.001193688	0.000432114	0.000032572	0.00035872	0.000032788
7230	0.00089984	0.001382657	0.000446446	0.000029097	0.000358503	0.000029531
7240	0.000888114	0.001130446	0.000421908	0.000029748	0.000362195	0.000033006
7250	0.000914388	0.001126374	0.000426903	0.000029097	0.000361326	0.000038
7260	0.000889635	0.001115897	0.000435372	0.000029314	0.000379348	0.000029749
7270	0.000908309	0.001117146	0.000434503	0.000028446	0.000365017	0.000029097
7280	0.000960206	0.001101783	0.000424297	0.000029314	0.00038152	0.000029314
7290	0.000983874	0.001107754	0.000453612	0.000040388	0.000523966	0.000034743
7300	0.00089984	0.001145428	0.000434937	0.00002888	0.000362846	0.000029965
7310	0.0009804	0.00116432	0.000442103	0.000029098	0.000396503	0.000029531
7320	0.000935452	0.001153951	0.000432114	0.000029314	0.000365452	0.000029532
7330	0.000919818	0.001131043	0.0004484	0.000029314	0.00036784	0.000029532
7340	0.00090896	0.001149771	0.000431246	0.000029097	0.00037088	0.000029749
7350	0.000976057	0.001115192	0.000446663	0.000029315	0.000393246	0.000031268
7360	0.000932195	0.00112784	0.000448183	0.00002888	0.000370011	0.000029314
7370	0.00091352	0.001127514	0.000516801	0.0000304	0.00056544	0.000029748
7380	0.000909612	0.001143474	0.000432549	0.000029966	0.000375223	0.000031051
7390	0.00091352	0.001133974	0.000436457	0.000029532	0.00038912	0.000031051
7400	0.000969326	0.001133431	0.000470983	0.000029315	0.000370446	0.000030183
7410	0.000910046	0.001142497	0.000432332	0.000029749	0.00038	0.000029966
7420	0.000928069	0.001193905	0.000448617	0.000029315	0.000372183	0.000030182
7430	0.000936972	0.001141628	0.000444275	0.000029531	0.000379565	0.000029532
7440	0.000921554	0.00127756	0.001419463	0.000034091	0.0003876	0.000030618
7450	0.000938275	0.0011685	0.000437543	0.000045165	0.000387383	0.000030183
7460	0.000916777	0.00113734	0.000436458	0.000033223	0.000371966	0.000031052
7470	0.000929589	0.001173332	0.000445794	0.000029315	0.000372617	0.000029748
7480	0.000930457	0.001153463	0.000439932	0.000030183	0.00037392	0.000029966
7490	0.000917646	0.001153354	0.000436675	0.000029748	0.00037544	0.000030183
7500	0.000970411	0.001437214	0.00043776	0.0000304	0.000380652	0.000031051
7510	0.000963897	0.001168772	0.000437109	0.000029531	0.00042104	0.0000304
7520	0.000930675	0.00115178	0.000447098	0.000030834	0.000377828	0.000031703
7530	0.000945223	0.001174254	0.000453829	0.000029531	0.000378914	0.000030835
7540	0.000934149	0.001158783	0.000454698	0.000029748	0.000382605	0.000030835
7550	0.000954343	0.001180823	0.000650778	0.000029966	0.00038	0.000031269
7560	0.000972366	0.001231797	0.000453611	0.000032137	0.000397806	0.000031052
7570	0.000949131	0.001167143	0.000447315	0.000033657	0.000383909	0.000046468
7580	0.000940881	0.001172191	0.000449485	0.000029966	0.000382605	0.000030834
7590	0.000944571	0.001198031	0.00047272	0.000038651	0.000388686	0.000032572
7600	0.000944572	0.001213937	0.000456217	0.000030183	0.000382606	0.000030834
7610	0.000985611	0.001188531	0.000461211	0.000030834	0.000384343	0.000035829
7620	0.001042286	0.001206229	0.000453394	0.000031052	0.000421475	0.000031703
7630	0.000941098	0.001206554	0.000456868	0.0000304	0.000390206	0.000030834
7640	0.000953909	0.001176589	0.000451223	0.000030617	0.000386514	0.00003192
7650	0.000949132	0.0011856	0.000451006	0.000030834	0.000393463	0.000031052
7660	0.000964331	0.001461372	0.000455132	0.000031269	0.000385429	0.000031268
7670	0.000966069	0.001255683	0.00045296	0.000031269	0.000391943	0.000033874
7680	0.000971063	0.001205143	0.000472938	0.000032137	0.000385863	0.000031486
7690	0.001051623	0.001231254	0.000535691	0.00003192	0.000461646	0.000032572
7700	0.000952606	0.001202266	0.000455349	0.000030834	0.000402366	0.000031486
7710	0.000958251	0.001201071	0.000476194	0.0000304	0.000385212	0.000031269
7720	0.00096672	0.001212308	0.000456868	0.000032355	0.000391943	0.000033874
7730	0.000961292	0.001194883	0.000453828	0.000031269	0.000387383	0.000030834
7740	0.000961943	0.001193906	0.000464469	0.000031486	0.0003876	0.00003192
7750	0.000979315	0.001215675	0.000454915	0.000031486	0.000401931	0.000035394
7760	0.001040332	0.001310511	0.00049248	0.000048206	0.000450354	0.000034526
7770	0.000977143	0.001209269	0.000453829	0.000031052	0.000392377	0.000031051
7780	0.000969543	0.001213883	0.000474674	0.000031269	0.00038912	0.000031486
7790	0.000993863	0.001240808	0.000482926	0.000040389	0.000401497	0.000034308
7800	0.000975623	0.001222732	0.000476846	0.000031486	0.000396286	0.000031485
7810	0.000970846	0.001528468	0.000463166	0.000030834	0.000391943	0.000031486
7820	0.000972583	0.001219637	0.000464469	0.000031269	0.000397589	0.000031486
7830	0.000982572	0.001209974	0.000471852	0.000031486	0.000403017	0.00003192
7840	0.001013189	0.001229137	0.000479668	0.00003496	0.0004028	0.000030834
7850	0.001255954	0.001330435	0.000466857	0.000034309	0.000422778	0.000036046
7860	0.001192114	0.001221971	0.000477063	0.000031486	0.000399978	0.000031486
7870	0.000976491	0.001208563	0.000464469	0.000031703	0.000398675	0.00003192
7880	0.000983658	0.001333148	0.000477063	0.000036698	0.000421908	0.000034525
7890	0.00100472	0.001245477	0.000470549	0.000031703	0.000398023	0.000032354
7900	0.001071817	0.001354646	0.00173432	0.000031486	0.000438412	0.000031703
7910	0.001011234	0.001240157	0.000469897	0.000031269	0.000414309	0.000032137
7920	0.001023829	0.00125628	0.000470115	0.000031702	0.000423862	0.00003192
7930	0.001008846	0.001280817	0.000492263	0.000031268	0.00040584	0.00003192
7940	0.001002332	0.001240537	0.000479452	0.000035177	0.000397154	0.000045383
7950	0.001073121	0.001274683	0.000467074	0.000032355	0.000404103	0.000032137
7960	0.001005589	0.001240971	0.000469029	0.000032789	0.00040584	0.000032788
7970	0.001002766	0.001254	0.000472937	0.000032354	0.000406709	0.000035612
7980	0.001001246	0.001283368	0.000479234	0.000032789	0.00044232	0.000032137
7990	0.001004503	0.001259102	0.00047424	0.000032572	0.000417566	0.000033006
8000	0.001028389	0.001317514	0.000509851	0.000032137	0.000430594	0.000032355
8010	0.001028389	0.001298242	0.000479235	0.00003192	0.000414525	0.000032137
8020	0.001020571	0.00125932	0.000487703	0.000033006	0.000407577	0.000032571
8030	0.001038595	0.001282934	0.000485315	0.000032137	0.000409314	0.000032572
8040	0.001006674	0.001321857	0.000480538	0.000038869	0.000407577	0.000041691
8050	0.001022092	0.001272783	0.000479452	0.00003344	0.00040432	0.000032571
8060	0.00100928	0.001289286	0.000484012	0.00003192	0.000410617	0.000032355
8070	0.001051623	0.00127262	0.00050464	0.00003192	0.000408446	0.00003192
8080	0.001052492	0.001262305	0.000482491	0.000032354	0.000420823	0.000033006
8090	0.001026434	0.001259754	0.0004864	0.000032137	0.00040736	0.000032789
8100	0.001021874	0.001435531	0.000523531	0.00003192	0.00046512	0.000032354
8110	0.00101992	0.001270449	0.000497257	0.000032789	0.000434503	0.000033006
8120	0.001164537	0.001264857	0.000712881	0.000032788	0.00046512	0.000033657
8130	0.001017748	0.0012768	0.000642309	0.000032788	0.000407795	0.000032789
8140	0.001067909	0.001736654	0.000500298	0.000032788	0.000478148	0.00003496
8150	0.001029257	0.001292163	0.000488789	0.000033223	0.000414526	0.000033006
8160	0.001040766	0.001296017	0.000488571	0.000033006	0.000436023	0.00003344
8170	0.001028823	0.00132278	0.000493132	0.000037566	0.000412572	0.000032572
8180	0.001037075	0.001316374	0.000490308	0.00003192	0.000413657	0.000033657
8190	0.001041417	0.00128896	0.000488571	0.000033875	0.000424515	0.000033005
8200	0.001037509	0.001320337	0.000491395	0.000033006	0.00041496	0.000032788
8210	0.001060743	0.001303237	0.000482492	0.000032354	0.000416697	0.000032788
8220	0.001037725	0.00135318	0.000723303	0.000032789	0.000412572	0.000033006
8230	0.0010336	0.001314366	0.000485098	0.00006384	0.00041344	0.000048857
8240	0.00103968	0.001296397	0.00048336	0.000032789	0.000424297	0.000033874
8250	0.002649578	0.001364091	0.000497909	0.000034526	0.00040736	0.000033874
8260	0.001041635	0.001321585	0.000490743	0.000038869	0.000416046	0.000033657
8270	0.001044892	0.001305625	0.000493566	0.000040823	0.00042408	0.000038652
8280	0.00113088	0.001365123	0.000521143	0.00003344	0.00044688	0.00003344
8290	0.001119155	0.001295799	0.000497475	0.000033006	0.000440365	0.000033223
8300	0.001255521	0.001331954	0.000489874	0.00003952	0.000484663	0.000037566
8310	0.001067692	0.001317351	0.000543726	0.000033006	0.000420388	0.00003344
8320	0.001124149	0.001503389	0.000513109	0.000033657	0.000482274	0.000035394
8330	0.001148251	0.001388411	0.000491394	0.000043211	0.000463601	0.000041692
8340	0.001073121	0.001360672	0.000502686	0.000033223	0.00043624	0.000034091
8350	0.001074423	0.001317677	0.00049096	0.000034309	0.000442972	0.00003496
8360	0.001058137	0.001424457	0.000501166	0.000045817	0.000424298	0.000046469
8370	0.001101349	0.001358445	0.000502251	0.000034526	0.000421692	0.000034091
8380	0.00106552	0.001442697	0.000514845	0.000035394	0.000424949	0.000034092
8390	0.001091795	0.001328425	0.000494869	0.000033223	0.000429074	0.000033875
8400	0.001099394	0.001366317	0.000507463	0.000034092	0.000426686	0.000033874
8410	0.001059658	0.00132316	0.000504206	0.000034308	0.000424514	0.000033657
8420	0.001112423	0.001368597	0.000499863	0.000033441	0.000426251	0.000034091
8430	0.001063349	0.001364688	0.000515715	0.000035177	0.000439063	0.000035395
8440	0.001070514	0.001383689	0.000538732	0.000033657	0.000452743	0.000034091
8450	0.00112632	0.001644477	0.000534606	0.000034526	0.000436892	0.000034091
8460	0.001078332	0.001357034	0.000520925	0.000033657	0.000429943	0.000034526
8470	0.001096354	0.001415337	0.000502469	0.000034309	0.000439932	0.000033874
8480	0.001111772	0.001411863	0.000498995	0.000034525	0.000446011	0.000034092
8490	0.001073772	0.001359152	0.00050616	0.000034743	0.000429943	0.000104228
8500	0.001129794	0.001378803	0.000509852	0.000035612	0.000460343	0.000033874
8510	0.001106995	0.001413166	0.000504857	0.000034526	0.000430811	0.000034743
8520	0.00111112	0.001352149	0.000501817	0.000034526	0.000431897	0.000034743
8530	0.001096789	0.001357089	0.000518537	0.000033875	0.000444926	0.000034091
8540	0.001098092	0.001353017	0.000508114	0.000034526	0.000438412	0.000034309
8550	0.001100481	0.001387108	0.000521577	0.000035828	0.000435154	0.000036698
8560	0.001104389	0.001714125	0.000528743	0.000036263	0.000432548	0.000034309
8570	0.001112206	0.001367892	0.00053048	0.000037131	0.000437543	0.000042126
8580	0.001117417	0.001433849	0.000548069	0.000034526	0.00045448	0.000034309
8590	0.001101784	0.001367891	0.000514629	0.000035828	0.000441451	0.000034742
8600	0.001105692	0.001381681	0.000723521	0.000033875	0.000576297	0.000035828
8610	0.001093749	0.001356871	0.000519623	0.000034308	0.000439063	0.000034743
8620	0.00113848	0.001417671	0.000539818	0.000034091	0.000456217	0.000034526
8630	0.001108732	0.001361648	0.000523966	0.000034525	0.00043776	0.00003496
8640	0.001126754	0.001401386	0.000514629	0.000035177	0.000443405	0.000034525
8650	0.001156503	0.001411211	0.000527658	0.000035177	0.0004408	0.000036697
8660	0.001099394	0.00147592	0.000533955	0.00003496	0.000440149	0.000035394
8670	0.001153897	0.001477006	0.000548286	0.000037131	0.000467726	0.000035612
8680	0.001140652	0.001409528	0.000520057	0.000034308	0.000452309	0.000034309
8690	0.001113726	0.001677646	0.000523531	0.000048857	0.000456001	0.000042343
8700	0.001125234	0.001403395	0.00051984	0.000041257	0.000446446	0.000035611
8710	0.00112632	0.001407248	0.00052288	0.000034525	0.000447532	0.00003648
8720	0.0012844	0.001579986	0.002151235	0.000034525	0.000520709	0.00003496
8730	0.001135875	0.001474292	0.000531566	0.00003496	0.000460343	0.000037783
8740	0.001218823	0.001408606	0.0005244	0.000035177	0.000444492	0.000035612
8750	0.00113848	0.001405837	0.000531783	0.00003648	0.000448834	0.000035394
8760	0.001122629	0.0014744	0.00052896	0.000035394	0.000445143	0.000035395
8770	0.001126537	0.001423698	0.00052896	0.000034743	0.000455349	0.000035611
8780	0.001257475	0.001407031	0.000578251	0.000036263	0.000542423	0.000035394
8790	0.001168012	0.001405946	0.000536126	0.000036046	0.000455349	0.000039085
8800	0.001134355	0.001409529	0.000538298	0.000035612	0.000499211	0.000097931
8810	0.00117496	0.001484334	0.000519623	0.000035178	0.000451657	0.000036914
8820	0.001129795	0.001407194	0.000527658	0.000035177	0.00049248	0.000036263
8830	0.00118104	0.001513106	0.000532218	0.000035394	0.000479234	0.000038
8840	0.001139349	0.001422829	0.000537212	0.000035395	0.000449051	0.000035828
8850	0.001133269	0.001408714	0.000715052	0.000035177	0.000450571	0.00003648
8860	0.001150423	0.00142196	0.000529177	0.000035828	0.000452526	0.000036263
8870	0.001151726	0.001448614	0.000526789	0.000035612	0.000459691	0.000036697
8880	0.001133269	0.001426737	0.000540903	0.000036697	0.00045144	0.000039955
8890	0.001163017	0.001426737	0.00053808	0.000035611	0.000457954	0.000035829
8900	0.001138697	0.001437595	0.000557406	0.000035828	0.000510069	0.000036263
8910	0.001156721	0.001471197	0.00054112	0.000035829	0.000451657	0.000036263
8920	0.001165623	0.001448289	0.000530046	0.000037131	0.000454914	0.00003648
8930	0.001343898	0.001431623	0.000536343	0.000035394	0.000455131	0.000035829
8940	0.001153246	0.001431568	0.000537863	0.000035829	0.00046056	0.000036914
8950	0.001151075	0.001496169	0.000534388	0.000035394	0.000458389	0.000036263
8960	0.001199715	0.001517611	0.000543726	0.000036914	0.000477931	0.000037132
8970	0.001178	0.001461969	0.000607783	0.000035394	0.0005016	0.000036697
8980	0.001149338	0.001472174	0.000534605	0.00004256	0.000458388	0.000036046
8990	0.001152812	0.001446552	0.000543943	0.000036263	0.0007144	0.000038434
9000	0.001419681	0.001483194	0.000655554	0.000037783	0.000462297	0.00003648
9010	0.001291132	0.001563483	0.000532434	0.000039086	0.001585795	0.00003648
9020	0.001169097	0.001456486	0.000531783	0.000046469	0.000462297	0.000043428
9030	0.001194503	0.001516851	0.00054112	0.000036046	0.000463818	0.000038
9040	0.001160195	0.001449374	0.000550458	0.000037349	0.000467508	0.000036697
9050	0.001167361	0.001484334	0.000542857	0.000036263	0.00046664	0.000035829
9060	0.00126616	0.001547523	0.000547418	0.000037349	0.000516583	0.000037566
9070	0.001161063	0.001529609	0.000541772	0.000036697	0.000463166	0.00003648
9080	0.001179086	0.001540683	0.000540903	0.00003952	0.000461429	0.000048206
9090	0.001183212	0.00154242	0.000553063	0.000036045	0.00046664	0.000036915
9100	0.00117344	0.00146832	0.00054568	0.00003648	0.000465772	0.000037783
9110	0.001229897	0.001482162	0.00056544	0.000036914	0.000477931	0.000037132
9120	0.001168229	0.0015352	0.000564355	0.000037131	0.00049704	0.000036697
9130	0.001169531	0.001513106	0.000544595	0.000036915	0.00048032	0.000037348
9140	0.001173875	0.00147212	0.000572388	0.000036263	0.000464686	0.000036915
9150	0.001238149	0.001621025	0.000551543	0.000038	0.000469246	0.000037566
9160	0.001176263	0.001652783	0.000543292	0.000047555	0.000480972	0.000050377
9170	0.001183429	0.0015048	0.000561966	0.000037131	0.000470765	0.000037132
9180	0.001244881	0.001582972	0.000565657	0.000038	0.000492263	0.00003952
9190	0.001191463	0.00153748	0.000557623	0.000036914	0.000466857	0.000037783
9200	0.001207532	0.001489274	0.000572606	0.00004104	0.000524183	0.000048423
9210	0.00121752	0.00149036	0.000562617	0.000037132	0.00047272	0.000037348
9220	0.001211657	0.001496006	0.000553063	0.000037349	0.000487703	0.000041909
9230	0.00118712	0.001537968	0.000547852	0.00003648	0.000471417	0.000037783
9240	0.001197327	0.001565166	0.000759566	0.000038868	0.000592365	0.000038435
9250	0.001302423	0.001640677	0.000606045	0.000037783	0.000504206	0.000038
9260	0.001341509	0.001682857	0.000613211	0.000037566	0.000548938	0.000037349
9270	0.001194504	0.001515657	0.000557189	0.000037783	0.000481405	0.000037783
9280	0.001215783	0.0015124	0.000566526	0.000037783	0.000475326	0.000037566
9290	0.00122056	0.00151582	0.000567394	0.000042343	0.000487486	0.000036697
9300	0.001202754	0.00149872	0.000550892	0.000037349	0.000480972	0.000038434
9310	0.001201669	0.001515277	0.000558709	0.0000456	0.00047576	0.000046469
9320	0.001216869	0.001527709	0.000568046	0.000037566	0.000477931	0.000037782
9330	0.001244446	0.001545515	0.000568697	0.000038	0.000484663	0.000039303
9340	0.001299383	0.001625477	0.000587589	0.000037783	0.000512023	0.000039303
9350	0.001256823	0.001557837	0.000647737	0.000037566	0.000502686	0.000038651
9360	0.001218172	0.001544048	0.000569783	0.000509634	0.00048184	0.000038
9370	0.001219692	0.001571897	0.000558709	0.00004712	0.000484011	0.000045383
9380	0.001325006	0.001543235	0.000558926	0.000037132	0.00048032	0.000039954
9390	0.001442914	0.001578737	0.000592583	0.000044731	0.000501383	0.000041909
9400	0.001217086	0.001538186	0.000570651	0.000037349	0.00049552	0.000038
9410	0.001230549	0.001542963	0.000572388	0.000038218	0.000492915	0.000041691
9420	0.001409258	0.001633457	0.000606915	0.000038652	0.000601051	0.000043646
9430	0.001224686	0.001539869	0.000573909	0.000038869	0.000495954	0.000038651
9440	0.001227292	0.001520977	0.000557623	0.000038434	0.000486183	0.000038
9450	0.001230766	0.001587966	0.000628412	0.000038652	0.000583028	0.000038868
9460	0.001240537	0.001540575	0.000599966	0.000038217	0.000480972	0.000038652
9470	0.001238583	0.001536774	0.000578686	0.000038652	0.0004864	0.000038651
9480	0.0012844	0.001619289	0.000824709	0.000041692	0.000487486	0.00004104
9490	0.001265292	0.001595837	0.000608217	0.000038	0.000490091	0.00003952
9500	0.0012312	0.00160322	0.00059584	0.000037349	0.000493132	0.000038
9510	0.001242274	0.001647843	0.000572388	0.000038651	0.000488138	0.000039954
9520	0.001247486	0.001552354	0.000565005	0.000038	0.00049096	0.000038869
9530	0.001237063	0.001638288	0.00057304	0.000037783	0.000530046	0.000038434
9540	0.001237063	0.001588943	0.00056848	0.000041257	0.000494434	0.000041691
9550	0.001242709	0.001603166	0.000581075	0.000052114	0.000489874	0.000041475
9560	0.001242709	0.001588128	0.000579554	0.00003952	0.000498778	0.000038652
9570	0.0012692	0.001569943	0.000584331	0.00003952	0.000496606	0.000038652
