Quick Sort Inplace First Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
2450;2786369.0;5934615.0;225186.0;73087.0
2460;2811258.0;5790022.0;228346.0;85333.0
2470;2973233.0;1.1894118E7;224000.0;73087.0
2480;3221332.0;6096986.0;227556.0;74667.0
2490;2879209.0;6379059.0;230321.0;73877.0
2500;2902518.0;5982023.0;226765.0;73877.0
2510;3224492.0;6036146.0;258765.0;75062.0
2520;2949135.0;6561577.0;236642.0;74666.0
2530;2971258.0;6180738.0;241777.0;75062.0
2540;2997727.0;6178368.0;245333.0;84543.0
2550;3201579.0;6382615.0;231111.0;75457.0
2560;3051061.0;6670615.0;235852.0;76247.0
2570;3065283.0;6318615.0;240987.0;78223.0
2580;3448097.0;6356146.0;247703.0;76247.0
2590;3111505.0;6816392.0;246518.0;76247.0
2600;3135604.0;6722763.0;242568.0;79012.0
2610;3158912.0;6537084.0;250469.0;77827.0
2620;3634171.0;6560787.0;248494.0;76247.0
2630;3212641.0;7113874.0;243358.0;80198.0
2640;5966615.0;9854416.0;254025.0;77827.0
2650;3324838.0;7367898.0;255605.0;80197.0
2660;3324048.0;7301133.0;264692.0;90469.0
2670;3328789.0;6890664.0;262321.0;79407.0
2680;3690271.0;6904096.0;324346.0;79803.0
2690;3576097.0;7235157.0;248888.0;79012.0
2700;3425184.0;7651157.0;255209.0;79802.0
2710;3456789.0;7528689.0;269037.0;79407.0
2720;3484048.0;7134022.0;263901.0;80988.0
2730;3497481.0;7202367.0;385975.0;142222.0
2740;4012245.0;7263207.0;253630.0;79803.0
2750;3563850.0;7855009.0;270617.0;80197.0
2760;3587949.0;7928886.0;270222.0;81778.0
2770;3585579.0;7945874.0;259556.0;80988.0
2780;3614418.0;7515651.0;269827.0;81383.0
2790;5497282.0;9268539.0;394667.0;88099.0
2800;3637331.0;7524737.0;262716.0;84938.0
2810;3683554.0;7545281.0;280889.0;87704.0
2820;4140640.0;7610861.0;274172.0;84148.0
2830;3960097.0;7827355.0;274172.0;82963.0
2840;3741233.0;8191602.0;266666.0;83358.0
2850;3767702.0;8269824.0;265876.0;83358.0
2860;3795357.0;8859650.0;275753.0;83753.0
2870;3822221.0;8303799.0;273777.0;85334.0
2880;3843949.0;8024886.0;274173.0;85333.0
2890;3876344.0;7967601.0;283654.0;95210.0
2900;4263899.0;8247305.0;324345.0;105087.0
2910;4349628.0;8101923.0;291950.0;86519.0
2920;4428246.0;9954761.0;277333.0;85728.0
2930;4033183.0;8325132.0;378074.0;168297.0
2940;4027258.0;8265084.0;282074.0;98766.0
2950;4041480.0;8303800.0;321581.0;89284.0
2960;4386368.0;8383997.0;324741.0;93235.0
2970;4672788.0;8416787.0;292740.0;86123.0
2980;4613134.0;8495799.0;278123.0;88099.0
2990;4650665.0;8557034.0;280099.0;87308.0
3000;4614714.0;8593379.0;283655.0;88098.0
3010;4532146.0;8688589.0;283259.0;87704.0
3020;4409283.0;8928787.0;284445.0;88493.0
3030;4852541.0;8899157.0;287605.0;92445.0
3040;4848590.0;8964737.0;283260.0;89284.0
3050;5308442.0;1.4135698E7;311308.0;117333.0
3060;4337776.0;9100638.0;291950.0;92840.0
3070;4393085.0;9117626.0;293531.0;114173.0
3080;4398220.0;9194268.0;303407.0;92444.0
3090;4427060.0;9263799.0;291951.0;93234.0
3100;4478022.0;9447108.0;291950.0;92840.0
3110;4481183.0;9594071.0;292346.0;97976.0
3120;4525035.0;9704688.0;296692.0;96000.0
3130;4536888.0;9791996.0;298272.0;92050.0
3140;4571258.0;9833082.0;297481.0;92839.0
3150;4591801.0;1.0007305E7;306963.0;92049.0
3160;4628541.0;1.2315649E7;305778.0;92840.0
3170;5597233.0;9594466.0;501333.0;94815.0
3180;5156343.0;9662021.0;306962.0;96395.0
3190;5262615.0;9719700.0;301036.0;93630.0
3200;5031899.0;9844934.0;321185.0;118123.0
3210;4794468.0;1.0187453E7;304592.0;131160.0
3220;4803553.0;1.0365231E7;314074.0;96790.0
3230;4830418.0;1.0420539E7;303012.0;94815.0
3240;4865183.0;1.0541033E7;320000.0;95210.0
3250;4899159.0;1.0602268E7;316444.0;95605.0
3260;5111307.0;1.029254E7;306963.0;96395.0
3270;5441973.0;1.4544192E7;307753.0;95604.0
3280;5002665.0;1.0791502E7;399802.0;186864.0
3290;5009776.0;1.0857082E7;330271.0;97186.0
3300;5047306.0;1.0937279E7;317629.0;97580.0
3310;5441183.0;1.0481774E7;319210.0;109827.0
3320;5677825.0;1.100681E7;318420.0;97975.0
3330;5191899.0;1.1346959E7;332247.0;99556.0
3340;5234565.0;1.1632193E7;327901.0;104691.0
3350;5382714.0;1.1339057E7;318420.0;98766.0
3360;5927899.0;1.0872489E7;325926.0;99951.0
3370;5804245.0;1.1695797E7;386765.0;101136.0
3380;7757034.0;1.1475748E7;504493.0;189629.0
3390;5450665.0;1.1344193E7;327506.0;99555.0
3400;5821232.0;1.1036045E7;331062.0;100346.0
3410;5409578.0;1.1632588E7;339753.0;103111.0
3420;5462121.0;1.1839601E7;335803.0;124049.0
3430;5720097.0;1.1501822E7;335012.0;100346.0
3440;6593972.0;1.1879896E7;346469.0;100345.0
3450;5608294.0;1.1859353E7;335012.0;104296.0
3460;5597628.0;1.2175402E7;346865.0;101531.0
3470;6090270.0;1.7255894E7;350420.0;105481.0
3480;6406714.0;1.2152884E7;336593.0;102716.0
3490;5991899.0;1.1638909E7;335802.0;103111.0
3500;5921973.0;1.241323E7;411655.0;104296.0
3510;5702714.0;1.2254415E7;342518.0;102716.0
3520;5750911.0;1.2285625E7;348445.0;103111.0
3530;6364047.0;1.2037526E7;336987.0;107062.0
3540;5800689.0;1.2404144E7;342123.0;113778.0
3550;5833874.0;1.2635254E7;340543.0;104297.0
3560;6315454.0;1.2300637E7;345679.0;107457.0
3570;7324047.0;1.2666859E7;385975.0;202271.0
3580;6415800.0;1.2451945E7;342519.0;105481.0
3590;5975701.0;1.2949723E7;349235.0;109037.0
3600;6051158.0;1.2684637E7;348839.0;110618.0
