Quick Sort Inplace Random Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
2870;4455109.0;9114466.0;301827.0;101926.0
2880;4532937.0;9186367.0;297086.0;104296.0
2890;4501727.0;9230614.0;308543.0;102321.0
2900;4507653.0;1.2834761E7;304988.0;104692.0
2910;4115357.0;9694416.0;426666.0;184098.0
2920;4048591.0;9958317.0;312493.0;105087.0
2930;4067949.0;9908935.0;307358.0;107457.0
2940;4102715.0;1.0056292E7;313679.0;104691.0
2950;4140641.0;1.0118317E7;311308.0;105086.0
2960;4141431.0;1.0201675E7;318024.0;105086.0
2970;4187258.0;1.042765E7;324345.0;105876.0
2980;4211752.0;1.0335205E7;314469.0;107062.0
2990;4240591.0;1.058133E7;317235.0;106272.0
3000;4257183.0;1.0507452E7;323555.0;109827.0
3010;4291949.0;1.048928E7;320395.0;107457.0
3020;6932935.0;1.2229921E7;332642.0;109432.0
3030;4344097.0;1.0475848E7;412049.0;108247.0
3040;4382418.0;1.0670218E7;342123.0;114173.0
3050;4425480.0;1.0790712E7;334222.0;108642.0
3060;4432591.0;1.0821527E7;332642.0;108642.0
3070;4457084.0;1.0911206E7;330271.0;109828.0
3080;4483554.0;1.1107156E7;334222.0;113382.0
3090;4760097.0;1.0669428E7;323555.0;110222.0
3100;5097480.0;1.0575403E7;336987.0;109827.0
3110;4861233.0;1.0827058E7;433382.0;119703.0
3120;4596936.0;1.1094909E7;416790.0;110222.0
3130;7272688.0;1.3368093E7;334617.0;111802.0
3140;4980936.0;1.0956243E7;339753.0;112988.0
3150;5244838.0;1.0905675E7;352790.0;112592.0
3160;4820937.0;1.132681E7;384790.0;229136.0
3170;4747455.0;1.1649181E7;352395.0;119309.0
3180;4785381.0;1.1752687E7;346469.0;112988.0
3190;4815011.0;1.1749922E7;342518.0;113777.0
3200;5390615.0;1.1283354E7;342518.0;113383.0
3210;5127899.0;1.1603354E7;534124.0;124444.0
3220;4897973.0;1.1935205E7;346469.0;115358.0
3230;4938665.0;1.7770264E7;347259.0;115358.0
3240;5082072.0;1.2037921E7;407309.0;175012.0
3250;5013331.0;1.2168291E7;363851.0;115358.0
3260;5042566.0;1.225481E7;350815.0;114173.0
3270;5469627.0;1.1853428E7;352790.0;114963.0
3280;5360590.0;1.2181724E7;393876.0;123654.0
3290;5105776.0;1.2359502E7;361086.0;115753.0
3300;5144096.0;1.2670019E7;352000.0;116938.0
3310;5580244.0;1.2104292E7;353581.0;114963.0
3320;5295011.0;1.2724144E7;365827.0;166716.0
3330;7734911.0;1.2890069E7;658568.0;227950.0
3340;5965034.0;1.2609575E7;360691.0;121284.0
3350;5304492.0;1.2871896E7;345679.0;208988.0
3360;5331751.0;1.3022019E7;387160.0;117728.0
3370;5942121.0;1.3172143E7;360691.0;118123.0
3380;5385479.0;1.3122365E7;369777.0;119308.0
3390;5423405.0;1.3261032E7;359901.0;123655.0
3400;6020343.0;1.285965E7;367012.0;118123.0
3410;5517825.0;1.3330562E7;371753.0;127209.0
3420;6366022.0;1.8219449E7;361086.0;119704.0
3430;5595257.0;1.3718908E7;370567.0;137086.0
3440;5805825.0;1.3129476E7;372148.0;121679.0
3450;5788047.0;1.3638711E7;441284.0;121679.0
3460;5655306.0;1.3745377E7;383605.0;120494.0
3470;6257380.0;1.340997E7;378864.0;120494.0
3480;5713775.0;1.3847303E7;386765.0;122469.0
3490;5942121.0;1.379476E7;380444.0;122864.0
3500;5888393.0;1.9455993E7;450370.0;128000.0
3510;6375503.0;1.3846513E7;389136.0;122469.0
3520;5854022.0;1.4217871E7;381234.0;124049.0
3530;6296096.0;1.3834661E7;393086.0;123654.0
3540;5984788.0;1.4260932E7;382419.0;125234.0
3550;5939751.0;1.4426858E7;391111.0;129186.0
3560;6267256.0;1.4431995E7;476050.0;125234.0
3570;6017182.0;1.4620044E7;385975.0;124840.0
3580;6682467.0;1.4700241E7;389530.0;124049.0
3590;9798712.0;1.4606217E7;595753.0;147753.0
3600;6105282.0;1.4815204E7;399803.0;127605.0
3610;6541429.0;1.4627155E7;381235.0;127605.0
3620;6172837.0;1.4967698E7;398222.0;130765.0
3630;6610170.0;1.5026167E7;398222.0;132740.0
3640;6266467.0;1.5069624E7;390716.0;225581.0
3650;6707356.0;1.5002858E7;410074.0;129975.0
3660;6311503.0;1.710261E7;402568.0;131951.0
3670;7085429.0;1.5405426E7;648691.0;282865.0
3680;6902516.0;1.5331944E7;401778.0;136296.0
3690;6411849.0;1.5598216E7;410074.0;139852.0
3700;7049478.0;1.5568981E7;404148.0;139457.0
3710;6489281.0;1.5811944E7;402568.0;136296.0
3720;6825478.0;1.5749525E7;457876.0;141432.0
3730;6746072.0;1.5799303E7;414420.0;140642.0
3740;6568689.0;2.1613819E7;414024.0;140246.0
3750;6627948.0;1.600987E7;499358.0;144197.0
3760;7208689.0;1.6066364E7;415604.0;141432.0
3770;6746072.0;1.6281672E7;417185.0;140247.0
3780;6846417.0;1.6336981E7;498963.0;148543.0
3790;7403849.0;1.6774315E7;424692.0;143407.0
3800;6950713.0;1.6804339E7;452346.0;161580.0
3810;7002466.0;2.1642263E7;452740.0;250469.0
3820;6974417.0;1.6652636E7;561383.0;186864.0
3830;7333923.0;1.8209968E7;425481.0;146173.0
3840;7402268.0;1.7432487E7;413629.0;154074.0
3850;7071207.0;1.7458956E7;417580.0;151309.0
3860;7546466.0;1.7217179E7;527407.0;172642.0
3870;7824984.0;1.7211647E7;446024.0;149728.0
3880;7267553.0;2.3868435E7;426667.0;158815.0
3890;7735306.0;1.7397327E7;440099.0;154074.0
3900;7241478.0;1.774577E7;444839.0;156049.0
3910;7367898.0;1.7623697E7;438518.0;155655.0
3920;8170268.0;1.7677031E7;434963.0;155654.0
3930;7870812.0;1.7824783E7;442469.0;160395.0
3940;7341824.0;1.7874955E7;441284.0;158025.0
3950;7323652.0;2.2980337E7;440494.0;159605.0
3960;7361182.0;1.7849277E7;435358.0;160395.0
3970;7492343.0;1.7856783E7;464197.0;208197.0
3980;8065577.0;1.7971351E7;437729.0;160790.0
3990;7950614.0;1.796108E7;445629.0;163161.0
4000;7557923.0;1.8388536E7;442469.0;163555.0
4010;7551602.0;1.835298E7;436148.0;166321.0
4020;7697380.0;2.4560583E7;453530.0;183308.0
4030;7708836.0;1.9099251E7;442074.0;165926.0
4040;7729775.0;1.8779252E7;532938.0;167111.0
4050;7913083.0;1.8588437E7;459061.0;176593.0
4060;8341725.0;1.8710906E7;457876.0;168692.0
4070;8419157.0;1.8761079E7;456296.0;169876.0
4080;8439305.0;2.319288E7;445630.0;175802.0
4090;8477231.0;1.8944782E7;444840.0;174222.0
4100;8974614.0;1.8991795E7;450765.0;173037.0
4110;8368194.0;1.9102017E7;460642.0;171457.0
4120;8374120.0;1.9240684E7;458271.0;171457.0
4130;8364244.0;1.9307845E7;459061.0;176197.0
4140;8047405.0;1.9894511E7;460247.0;172247.0
4150;1.148365E7;2.4366608E7;472098.0;180148.0
4160;9947650.0;2.2750806E7;476839.0;177383.0
4170;9258268.0;2.2498361E7;515160.0;211753.0
4180;8302614.0;2.0658954E7;467358.0;176592.0
4190;8229923.0;2.0315646E7;461431.0;173827.0
4200;8320391.0;2.5957521E7;464197.0;180148.0
4210;8935107.0;2.0009474E7;471308.0;176197.0
4220;8978565.0;2.0266659E7;465382.0;176987.0
4230;9175700.0;2.020582E7;478025.0;178963.0
4240;9084836.0;2.0338165E7;491061.0;176198.0
4250;9134219.0;2.0419942E7;467753.0;174222.0
4260;9189132.0;2.6037323E7;466962.0;174617.0
4270;8847009.0;2.1992683E7;459456.0;184098.0
4280;8739157.0;2.197609E7;483950.0;176197.0
4290;9300540.0;2.1552584E7;478420.0;176198.0
4300;9344787.0;2.1285917E7;465777.0;176593.0
4310;9618959.0;2.1521769E7;473284.0;176198.0
4320;1.2952094E7;2.2753572E7;472889.0;177778.0
4330;8774318.0;2.1628831E7;491852.0;196741.0
4340;8859650.0;2.1587744E7;470913.0;178172.0
4350;9320293.0;2.1402065E7;474074.0;180148.0
4360;9426169.0;2.1482658E7;473679.0;181333.0
4370;9554959.0;2.1545473E7;477630.0;183703.0
4380;1.2301427E7;2.3472978E7;771555.0;313679.0
4390;9912885.0;2.2043645E7;478024.0;189235.0
4400;9846119.0;2.2236436E7;502518.0;180543.0
4410;1.0034959E7;2.2322164E7;493827.0;198321.0
4420;9218762.0;2.293767E7;505678.0;279703.0
4430;9218366.0;2.8986457E7;504493.0;184494.0
4440;9835848.0;2.2305176E7;493827.0;181728.0
4450;9366120.0;2.2868929E7;493827.0;197531.0
4460;9378367.0;2.26153E7;493827.0;182123.0
4470;9881280.0;2.2554066E7;510025.0;182518.0
4480;1.0120687E7;2.8878211E7;489877.0;184889.0
4490;9831898.0;2.2863003E7;490272.0;184889.0
4500;1.0064588E7;2.2810855E7;498963.0;183704.0
4510;1.0179156E7;2.3058953E7;504888.0;186864.0
4520;9645034.0;2.4174607E7;510025.0;190814.0
4530;1.0079996E7;3.0830605E7;514765.0;188445.0
4540;9667552.0;2.3973521E7;590222.0;186864.0
4550;1.0140045E7;2.344888E7;504494.0;184494.0
4560;1.0346267E7;2.3744385E7;504889.0;185284.0
4570;9760391.0;2.4118114E7;525827.0;186864.0
4580;1.0270021E7;2.6488879E7;543209.0;185284.0
4590;9965033.0;2.3969571E7;620246.0;390321.0
4600;1.0545379E7;2.3755052E7;516345.0;186074.0
4610;1.0068145E7;2.4353966E7;621827.0;195556.0
4620;1.0275947E7;2.4050558E7;514765.0;187654.0
4630;1.0676934E7;2.4215299E7;523061.0;195160.0
4640;1.4462019E7;2.4262312E7;522666.0;188444.0
4650;1.0802168E7;2.441204E7;517135.0;190420.0
4660;1.0284243E7;2.4910607E7;525037.0;190420.0
4670;1.0841674E7;2.4526607E7;523456.0;192790.0
4680;1.0353379E7;2.6163348E7;655407.0;247704.0
4690;1.4466364E7;2.6160583E7;927605.0;397037.0
4700;1.1102415E7;2.5438015E7;548346.0;194765.0
4710;1.0606218E7;2.6569076E7;619457.0;266666.0
4720;1.1786267E7;2.6458459E7;525432.0;192395.0
4730;1.0653626E7;3.1410951E7;526222.0;195555.0
4740;1.0592786E7;2.5883644E7;534914.0;196345.0
4750;1.1127699E7;2.5448286E7;529778.0;191605.0
4760;1.0669428E7;2.6154657E7;550716.0;199506.0
4770;1.1225674E7;2.6235249E7;532148.0;192790.0
4780;1.2777082E7;2.8910211E7;540049.0;197531.0
4790;1.0789131E7;2.6392483E7;559012.0;197530.0
4800;1.1652736E7;2.6007298E7;554666.0;195161.0
4810;1.09436E7;2.6530755E7;550716.0;197135.0
4820;1.1541329E7;2.7488384E7;556642.0;193580.0
4830;1.4298068E7;2.6502311E7;691753.0;320790.0
4840;1.1149428E7;2.6747644E7;553086.0;196345.0
4850;1.177481E7;2.7290063E7;564148.0;194370.0
4860;1.1508934E7;3.0290556E7;557432.0;202667.0
4870;1.1507353E7;3.2259543E7;546370.0;275753.0
4880;1.1562267E7;2.6725916E7;545580.0;197136.0
4890;1.1500637E7;2.7358014E7;608790.0;197926.0
4900;1.187239E7;2.7282557E7;546766.0;195950.0
4910;1.1578465E7;2.7253323E7;551901.0;200691.0
4920;1.3144489E7;2.7298359E7;1406419.0;427851.0
4930;1.1617971E7;2.7954557E7;694914.0;206223.0
4940;1.2122464E7;2.8033569E7;571259.0;197531.0
4950;1.1939156E7;2.7900433E7;561382.0;198716.0
4960;1.1560687E7;3.4312678E7;566123.0;203061.0
4970;1.1652736E7;2.81031E7;568494.0;201481.0
4980;1.2184094E7;2.839663E7;576395.0;201087.0
4990;1.2387551E7;2.8358705E7;566519.0;199901.0
5000;1.2161576E7;2.9330161E7;543605.0;203062.0
5010;1.4199303E7;2.8344877E7;939061.0;439308.0
5020;1.2490662E7;2.8888088E7;580345.0;206222.0
5030;1.2373723E7;2.877194E7;586666.0;224395.0
5040;1.2063995E7;2.9520581E7;749037.0;268641.0
5050;1.5779549E7;3.4575789E7;575605.0;202272.0
5060;1.2538069E7;2.8946952E7;562173.0;213333.0
5070;1.2078612E7;3.2564926E7;576395.0;205037.0
5080;1.2218069E7;2.9442754E7;572839.0;204642.0
5090;1.231723E7;3.6363837E7;753778.0;211753.0
5100;1.2576785E7;2.9305667E7;589827.0;203852.0
5110;1.2329872E7;2.9556136E7;584296.0;229136.0
5120;1.2288785E7;3.0061816E7;725728.0;221235.0
5130;1.3054019E7;3.6329467E7;560987.0;211358.0
5140;1.2589032E7;2.9665964E7;583111.0;216494.0
5150;1.2525427E7;3.0094211E7;593382.0;217284.0
5160;1.2500933E7;3.044463E7;701629.0;216889.0
5170;1.2849773E7;3.6906652E7;655407.0;209382.0
5180;1.3113674E7;3.0492433E7;609185.0;209383.0
5190;1.3215995E7;3.0490457E7;598123.0;207802.0
5200;1.3105773E7;3.0467149E7;585087.0;211753.0
5210;1.312355E7;3.7520183E7;601284.0;216494.0
5220;1.3411945E7;3.092542E7;577975.0;209383.0
5230;1.3356636E7;3.0948729E7;591802.0;207803.0
5240;1.3423402E7;3.1493914E7;591012.0;210173.0
5250;1.357313E7;3.7107343E7;589432.0;207407.0
5260;1.3428538E7;3.3507938E7;913777.0;239803.0
5270;1.4202859E7;3.490369E7;615111.0;213333.0
5280;1.5094512E7;3.234369E7;681086.0;209778.0
5290;1.5509722E7;3.5147047E7;603259.0;214123.0
5300;1.3550216E7;3.1804037E7;609975.0;212543.0
5310;1.3869031E7;3.5410554E7;613530.0;224395.0
5320;1.4864192E7;3.3446308E7;848987.0;395456.0
5330;1.6349623E7;3.2963147E7;825679.0;429827.0
5340;1.3912093E7;3.240453E7;628543.0;211358.0
5350;1.4068538E7;3.2464185E7;596543.0;211358.0
5360;1.4144784E7;3.9630997E7;608000.0;213729.0
5370;1.3966217E7;3.2623395E7;610370.0;214123.0
5380;1.3956735E7;3.4244332E7;613531.0;216493.0
5390;1.4225772E7;3.3604333E7;615506.0;213333.0
5400;1.431308E7;3.8863392E7;606025.0;212543.0
