Quick Sort Naive (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
1830;726914.0;731259.0;986864.0;75456.0
1840;724938.0;729679.0;1088395.0;78618.0
1850;731654.0;737975.0;1011752.0;79012.0
1860;741135.0;738370.0;1074963.0;77037.0
1870;754173.0;845431.0;1070222.0;77827.0
1880;738766.0;833580.0;1065876.0;99951.0
1890;740741.0;748641.0;1028741.0;82173.0
1900;746271.0;752593.0;1033481.0;78618.0
1910;749827.0;759703.0;1080889.0;80198.0
1920;834370.0;759703.0;1045333.0;80197.0
1930;756938.0;767604.0;1061530.0;83358.0
1940;778666.0;766419.0;1059160.0;82173.0
1950;758914.0;768394.0;1052839.0;84148.0
1960;761679.0;773530.0;1231407.0;84148.0
1970;765629.0;775901.0;1120790.0;81383.0
1980;798419.0;783802.0;1101431.0;81383.0
1990;788148.0;786172.0;3204739.0;82568.0
2000;798814.0;790518.0;1116444.0;92050.0
2010;233481.0;228345.0;733629.0;84544.0
2020;224395.0;223605.0;467753.0;22913.0
2030;225580.0;226765.0;465777.0;21729.0
2040;225580.0;232691.0;504099.0;20543.0
2050;370567.0;376888.0;903506.0;21728.0
2060;364247.0;352395.0;659753.0;35160.0
2070;385580.0;345284.0;690173.0;34765.0
2080;234667.0;239407.0;477234.0;21729.0
2090;228346.0;229531.0;500938.0;21334.0
2100;233877.0;230320.0;476444.0;31210.0
2110;230321.0;234272.0;488296.0;21333.0
2120;232691.0;232692.0;515160.0;22124.0
2130;231506.0;238222.0;492642.0;21729.0
2140;233086.0;237432.0;514370.0;21729.0
2150;234271.0;243358.0;512000.0;22519.0
2160;233481.0;241777.0;498568.0;21729.0
2170;235852.0;245333.0;482765.0;22123.0
2180;239012.0;239013.0;504889.0;22124.0
2190;237827.0;245728.0;621432.0;22124.0
2200;243753.0;250864.0;515950.0;23309.0
2210;246518.0;250470.0;523457.0;23309.0
2220;243357.0;249679.0;518321.0;22914.0
2230;362271.0;342124.0;634864.0;22518.0
2240;272592.0;250864.0;726518.0;39507.0
2250;338963.0;353580.0;626567.0;30815.0
2260;340938.0;346864.0;663704.0;37531.0
2270;352000.0;366617.0;643160.0;34370.0
2280;338173.0;352000.0;669234.0;31210.0
2290;358716.0;353975.0;665284.0;32000.0
2300;368197.0;361086.0;688197.0;32790.0
2310;342519.0;372148.0;675556.0;32395.0
2320;350814.0;346074.0;687407.0;32395.0
2330;355950.0;355555.0;693728.0;32000.0
2340;356741.0;373334.0;660543.0;33185.0
2350;342914.0;346074.0;726913.0;35160.0
2360;358716.0;363062.0;692543.0;33975.0
2370;372938.0;366222.0;677531.0;32000.0
2380;345679.0;354370.0;649086.0;31210.0
2390;494617.0;353975.0;683852.0;38321.0
2400;369382.0;383604.0;684246.0;33580.0
2410;352000.0;366222.0;687802.0;34371.0
2420;350420.0;352790.0;687013.0;37926.0
2430;363062.0;364642.0;700049.0;33976.0
2440;256790.0;264691.0;2925036.0;40297.0
2450;260346.0;264692.0;566518.0;24493.0
2460;261926.0;268247.0;563358.0;26074.0
2470;258370.0;268642.0;581926.0;24494.0
2480;265876.0;265876.0;581926.0;24494.0
2490;268247.0;282469.0;583111.0;25679.0
2500;271802.0;266667.0;629728.0;27655.0
2510;263901.0;271012.0;595753.0;25284.0
2520;266667.0;269828.0;620246.0;25284.0
2530;267852.0;264691.0;587851.0;25283.0
2540;263111.0;274173.0;627358.0;25679.0
2550;271012.0;267852.0;591802.0;26469.0
2560;271408.0;287605.0;628542.0;26469.0
2570;264296.0;270222.0;592592.0;25679.0
2580;277333.0;271408.0;601283.0;25679.0
2590;576790.0;579555.0;1703505.0;45827.0
2600;452346.0;459061.0;870715.0;41481.0
2610;269827.0;278124.0;626962.0;26864.0
2620;271803.0;298272.0;593778.0;26469.0
2630;270222.0;276543.0;614321.0;27654.0
2640;272987.0;279308.0;626568.0;26074.0
2650;272593.0;280494.0;614715.0;25284.0
2660;276543.0;281679.0;610765.0;28839.0
2670;272593.0;281678.0;602864.0;25679.0
2680;353185.0;283259.0;641975.0;26074.0
2690;277334.0;281284.0;626173.0;26469.0
2700;277728.0;285629.0;641185.0;26074.0
2710;276543.0;286814.0;656592.0;26864.0
2720;282469.0;289185.0;629728.0;26864.0
2730;285630.0;285234.0;734419.0;27654.0
2740;277728.0;287605.0;649086.0;26864.0
2750;278519.0;282864.0;630123.0;27260.0
2760;280494.0;285630.0;637235.0;26469.0
2770;282469.0;295506.0;678716.0;26470.0
2780;282864.0;297086.0;649481.0;28049.0
2790;280889.0;286419.0;647901.0;28050.0
